DE_BE,x_source_embedded,x_source_embedded,x_target_embedded,x_target_embedded,F_source_embedded,F_source_embedded,F_target_embedded,F_target_embedded,BE_DE,F_source_embedded,F_source_embedded,F_target_embedded,F_target_embedded
4305,-8.477061272,-67.11389923,11.81086922,51.96434402,-27.92813683,-38.04810715,1.051192522,-11.19698143,4305,-3.121510267,-59.24307251,-65.47285461,-4.891575813
4306,-12.72628021,-52.84974289,15.73180103,54.76611328,-51.04191208,-31.96329689,8.356430054,-21.39875984,4306,11.51903725,-51.68876648,-66.86505127,-10.96679211
4307,-9.81982708,-65.58383179,0.681630552,48.79809952,-40.33901215,-21.26369286,8.691651344,-21.87740898,4307,-1.894329548,-58.47698593,-66.83708191,-11.20367622
4308,-9.819828033,-65.58383179,14.19097519,56.35086441,-40.33901215,-21.26369286,-0.943914473,-10.8358593,4308,-1.134973764,-58.23093414,-69.11565399,-6.42713356
4309,-5.418224335,-66.81941986,15.8650713,57.74409485,-23.31687546,-33.17280197,5.065433979,-17.88632393,4309,-6.217393398,-64.27729797,-69.95511627,-9.316732407
4310,-6.124962807,-74.73547363,11.32621098,55.56698608,-25.94326591,-47.50857925,9.777448654,-20.99410057,4310,-6.18591404,-56.76403427,-68.36103058,-10.92503357
4311,-5.478334904,-74.6479187,2.724274635,48.57774353,-19.47120476,-54.90991211,12.20349598,-19.47334671,4311,-8.860079765,-61.04699326,-66.5270462,-13.0144453
4312,-3.706357956,-68.3421936,11.98713779,53.19597244,-22.15573311,-37.78274536,10.44732857,-20.70513535,4312,-9.250366211,-63.11628342,-67.91447449,-11.43507957
4313,-9.279976845,-67.42876434,12.50811481,54.09015274,-29.44771767,-40.00737762,10.54187489,-20.39217949,4313,-3.438376665,-59.65161133,-67.90794373,-11.42246723
4314,-10.24684334,-66.25984192,12.50806236,54.08906937,-33.19214249,-41.7448082,12.07219887,-19.86810112,4314,-4.106762886,-55.90662003,-66.61548615,-13.02222538
4315,-9.607172012,-68.52119446,11.69829273,52.92011261,-30.22603607,-43.42257309,9.981612206,-20.31736946,4315,-4.954444408,-58.43103409,-68.22659302,-10.95310879
4316,-4.087719917,-70.61296082,4.906248093,49.90429306,-22.27613258,-46.34664536,19.32606316,-19.07105255,4316,-9.883144379,-63.39272308,-69.00326538,-16.48861504
4317,-3.663946867,-70.37843323,14.14383888,56.39467621,-21.83525467,-46.34079742,1.539613724,-17.55465889,4317,-9.688193321,-63.13331985,-74.84970856,-9.155752182
4318,-8.441431046,-69.08013153,15.54344654,57.66394043,-27.90749741,-43.91925049,-2.793668985,7.374130726,4318,-7.994057655,-61.51800156,-75.91899872,-7.234098911
4319,-8.440927505,-69.0801239,4.185834408,44.515522,-27.90749741,-43.91925049,-4.006416321,8.527241707,4319,-7.712952614,-63.56181717,-76.19550323,-6.419517517
4320,-9.451299667,-68.27307129,5.9820714,44.68741989,-29.83882141,-42.66293335,-5.769780636,8.699148178,4320,-2.915519476,-58.88163376,-76.22483063,-5.801000118
4321,-5.54322958,-78.6975174,8.82565403,43.81616974,-17.25486374,-57.59348679,-5.947300434,8.683065414,4321,-9.824240685,-59.68325043,-76.1828537,-5.664977551
4322,-3.607346535,-70.15452576,17.22538757,52.80096054,-22.05004692,-44.5231781,-6.009893417,11.94967747,4322,-9.733577728,-62.30682755,-76.58867645,-5.456718922
4323,-2.970402002,-69.89315796,11.53659058,52.05844879,-21.29753685,-44.0734024,-3.85774231,10.9335947,4323,-19.57037926,-68.91190338,-76.65607452,-5.502933979
4324,-3.024442434,-68.94160461,15.67445946,55.91265488,-21.6621666,-40.70755386,-3.884567738,10.87772655,4324,-10.91978836,-64.04444885,-76.61715698,-5.604255199
4325,-10.26758385,-69.75094604,19.73634148,51.97990417,-29.1477623,-47.10453796,-2.608734846,6.952239513,4325,-5.297138214,-57.18925095,-75.77909851,-7.632679939
4326,-7.875196934,-68.70510101,21.5142746,51.85545349,-27.32071495,-40.37464523,-2.423502207,6.624897957,4326,-9.155509949,-62.17673874,-75.60830688,-8.116158485
4327,12.34959316,-81.75123596,21.51405334,51.85547638,-8.727410316,-57.42518997,-2.304068327,6.928763866,4327,-25.7018795,-67.54293823,-75.85477448,-8.104371071
4328,12.57053089,-81.40460205,12.53833389,56.44297409,-8.421613693,-56.79223251,-2.330092669,6.761032104,4328,-26.26222229,-67.20722961,-75.75251007,-8.174508095
4329,12.56779003,-81.7802124,12.51815605,57.07676315,0.789529681,-60.9126091,-2.640369177,6.775234699,4329,-26.08579445,-65.98418427,-76.15853882,-8.330129623
4330,24.15138626,-65.83154297,8.864764214,52.71685791,8.84024334,-52.91350555,-2.911935329,7.535482883,4330,-38.88843155,-57.55875015,-76.45372009,-7.466461182
4331,29.28584671,-56.67787552,8.879195213,48.98731232,3.597688437,-42.80490112,-5.397907734,10.95588303,4331,-47.91733551,-54.76560974,-76.95832062,-6.053105831
4332,34.8938446,-54.7935257,7.772842884,46.44944,-1.776133537,-28.92565536,-4.963077545,10.7440052,4332,-54.20487595,-52.93583298,-76.89226532,-6.251749516
4333,35.68975067,-26.2043705,2.761089563,41.17350769,-7.540168285,2.713056326,-5.740842342,11.00520611,4333,-90.33613586,10.87045383,-77.02877808,-6.004565716
4334,43.92500305,-18.39226341,5.151686192,36.94004059,-23.27355003,15.58111858,-7.730014801,13.1158886,4334,-82.62246704,27.05574417,-75.82216644,20.25801849
4335,53.39717865,-10.76303673,5.741466045,44.64390182,-20.78974533,24.68630219,-8.364587784,12.54086018,4335,-74.89587402,39.98487854,-76.40103149,20.09701157
4336,53.15978241,-10.75032806,1.419929385,39.2814827,-20.67301369,25.06757545,-7.348969936,13.90979671,4336,-74.59963989,39.99242401,-74.99266815,21.21725655
4337,53.09044266,-10.73533249,8.904233932,50.87210846,-20.64666557,25.10848427,-8.058905602,14.50905991,4337,-74.40612793,40.02178955,-74.94973755,21.82212257
4338,53.14609146,-10.75154686,15.08011055,54.30741882,-20.66951752,24.99242783,-8.469860077,14.71437645,4338,-74.59328461,39.9799118,-74.91009521,22.21785927
4339,49.91327286,-25.21913147,6.212479115,48.47223663,-8.527609825,10.42764378,-8.9370327,14.61572838,4339,-80.82707977,32.75143433,-74.96413422,22.5207386
4340,49.91326904,-25.21920204,10.37990284,53.23139191,-8.527659416,10.42753696,-8.673551559,21.68166924,4340,-80.80801392,32.73538971,-72.88006592,25.95471001
4341,51.28917313,-24.79241562,6.437058926,48.5904808,-15.92854595,18.22410393,-3.709981918,21.44528008,4341,-72.81965637,35.70104599,-72.58418274,26.37862968
4342,61.63172913,-22.46344757,13.38402367,52.06819534,88.24047089,13.64430714,-2.885006905,20.62033463,4342,-60.01263428,52.3806572,-67.54107666,35.10166931
4343,68.56369019,-6.736507893,18.03834343,48.76939392,90.33974457,14.59929466,-2.749048233,20.7154808,4343,-58.41246033,51.688591,-67.57217407,35.20107651
4344,68.74782562,-6.689108372,16.7825489,57.29841995,90.36516571,14.78019333,6.876097679,23.6984272,4344,-57.98981857,51.74694443,-67.81622314,40.82265091
4345,68.9970932,-6.306731701,14.55580616,62.45026016,92.08364105,15.536376,10.66828251,25.64346123,4345,-58.07379532,51.59727478,-61.28134155,43.83517075
4346,70.57329559,-6.621540546,5.173468113,44.81230545,93.14968109,15.44609356,3.552741051,23.05054665,4346,-57.16371536,51.4716301,-67.61439514,35.34262085
4347,69.25199127,-7.5756917,7.894026756,51.34356308,89.84519958,14.21411705,-8.89116478,10.4790926,4347,-58.34990311,53.24423599,-80.00125885,32.05747604
4348,69.9480896,-6.872736931,9.385112762,52.66019821,92.58876801,14.39793015,7.251660824,23.72340393,4348,-57.51066208,52.1774292,-67.83415222,41.3102417
4349,69.73181915,-6.058149338,19.23954964,48.90027618,93.69435883,14.80078125,-16.41252136,31.42118073,4349,-56.21158981,52.35447693,-67.78139496,43.0244751
4350,69.95490265,-6.559513569,20.45630074,44.860672,93.25862122,14.5450449,-16.59112358,31.27524757,4350,-57.75610733,52.17073059,-67.81445313,42.95143509
4351,69.8208313,-5.922241688,20.45630074,44.860672,94.23433685,15.02325344,-16.29101372,31.06235886,4351,-56.03518677,51.93968582,-67.86476898,42.4001503
4352,71.29712677,-5.204755783,21.61984634,52.81353378,95.10692596,14.25246143,-16.37949562,29.27065277,4352,-55.45281982,52.65518951,-68.06687927,41.99215317
4353,71.0463562,-6.010528088,21.00028038,53.4971199,94.78162384,14.24108601,-16.54590034,29.65415955,4353,-55.36184692,52.93927383,-68.02120209,42.09352875
4354,70.93880463,-6.854766846,11.12783813,55.88954544,93.85581207,13.6557436,-16.87579536,27.77373314,4354,-56.78467178,53.34328079,-76.47907257,33.08085632
4355,70.832901,-7.155022144,9.512751579,53.0717659,93.28793335,13.66007137,-17.52296638,28.13114738,4355,-57.15457153,51.64557266,-76.10810852,33.31936646
4356,69.39681244,-7.36882925,6.361157894,47.88066101,91.71702576,13.9873724,-16.03487396,26.42909622,4356,-56.79146194,52.60280228,-76.9535675,32.73587036
4357,69.5437088,-7.519712925,6.731646061,46.83309937,91.05955505,14.05021095,-15.5345974,26.47211647,4357,-58.35878754,52.42996979,-76.95889282,32.63824081
4358,69.04458618,-7.279951096,9.617861748,52.92346191,91.06568909,14.38657856,-12.81503296,26.55906868,4358,-58.30473709,52.75898743,-76.53767395,32.8019104
4359,69.33925629,-6.662109852,13.56190681,58.3876915,92.39240265,14.63329411,-13.3510685,26.59750557,4359,-56.31912994,52.66820145,-76.78665161,32.67770386
4360,69.33925629,-6.662109852,13.73652458,58.25029373,92.39240265,14.63329411,-18.99167824,16.81682587,4360,-56.92648697,52.3928833,-78.60076904,30.05854225
4361,61.42547989,-21.04549217,6.626194954,51.62859344,89.0443573,15.05738258,-7.61060667,4.151323318,4361,-58.89410019,51.72600174,-89.7516861,11.39427567
4362,61.39041519,-21.2467308,1.480762959,39.39552307,89.00588989,14.77977085,-7.526430607,3.976295233,4362,-59.68470001,52.47323608,-89.81506348,11.31909943
4363,61.64490891,-22.71048546,3.194739103,42.276577,88.1693573,14.03146648,-26.00344086,14.18812847,4363,-59.77548218,52.54554749,-86.98136139,16.25032234
4364,61.7211647,-22.75800705,3.74875474,43.73363876,88.18221283,13.96224689,-20.27470016,18.0397892,4364,-59.41298676,52.61992645,-78.59971619,30.75853729
4365,69.56494904,-7.571886539,3.725436687,43.27742767,90.76004028,13.96407795,-20.19560242,18.57720184,4365,-58.06248856,52.75060272,-78.39060211,31.02954674
4366,69.91913605,-7.090723991,9.452687263,53.29274368,92.52410889,13.87991905,-19.08498955,17.2368145,4366,-57.47934723,51.94153214,-78.51356506,30.12245369
4367,70.13739014,-6.79359436,18.17923164,53.47128677,93.07404327,14.31483746,-23.87316513,13.85048771,4367,-57.1941452,52.3504982,-79.3170166,29.7749939
4368,69.82429504,-5.778063774,12.26535988,59.12627029,94.42504883,14.81566429,-19.70929337,19.3436985,4368,-55.84052658,52.60557556,-77.96822357,30.82274437
4369,69.82367706,-5.912505627,7.707460403,52.3357048,94.11284637,14.68354988,-19.04559135,20.78159714,4369,-56.37911224,52.17082596,-77.56997681,31.12311554
4370,70.47731781,-6.251713276,8.697678566,46.71152115,94.00514221,14.63236046,-19.06410789,18.02142143,4370,-55.58461761,52.46540833,-78.17328644,30.63993835
4371,70.47731018,-6.251726627,6.246281624,47.56172943,94.00513458,14.63245869,-19.16234016,17.21539497,4371,-56.822155,53.24497604,-78.63093567,30.31868935
4372,71.57723236,-6.617653847,8.721074104,53.54475403,94.16286469,13.13242149,-18.42427063,21.29969597,4372,-57.58205795,53.14075851,-77.36392975,30.62747574
4373,71.84059906,-6.111470222,20.55183411,53.21453857,94.70985413,13.18896198,-17.8012886,24.20495987,4373,-56.7006073,53.57081223,-77.17623138,31.29564095
4374,72.00130463,-5.785225868,21.9866581,54.45716476,94.99596405,13.02204323,-19.10328102,21.92027283,4374,-56.65315628,53.59452438,-77.60739136,31.25826836
4375,72.12349701,-5.339717388,22.09552956,54.48395538,95.29363251,13.20731163,-19.44885635,21.55313873,4375,-56.25037003,53.68173218,-77.80731201,31.30606079
4376,72.17010498,-4.776331902,22.09548759,54.48526382,95.45496368,13.76708317,-18.52747726,15.92967415,4376,-54.56328964,53.34082031,-78.66460419,28.59738541
4377,72.69017029,-3.831804991,21.90518379,54.47180939,17.5808239,30.21069717,-18.6325798,15.56917858,4377,-54.27075577,53.62847137,-78.84944916,28.38925552
4378,73.43360901,-2.911006212,20.99991035,53.62857819,16.80641174,31.33410072,-18.48044968,20.7357502,4378,-53.26983643,54.37989807,-77.58319855,30.19588661
4379,72.99922943,-3.230943441,20.37813568,56.18900681,16.90827751,30.75436974,-20.22964287,19.19398689,4379,-53.65553284,53.50057602,-78.08397675,30.63804817
4380,73.28009796,-2.909029484,18.07304573,57.24336243,17.05998802,31.06912804,-20.0421505,19.42982864,4380,-53.10374832,53.95904541,-77.95526123,30.54850006
4381,73.50437927,-2.581513643,5.718292236,44.67108536,16.65617943,31.49239159,-10.00668049,9.752753258,4381,-53.06947327,54.05599213,-79.68874359,20.71638107
4382,73.50437927,-2.581505775,2.758961678,41.05303955,16.65614891,31.49238205,-10.74355221,8.359542847,4382,-52.78822327,54.1009407,-80.43815613,20.92835236
4383,73.38276672,-2.160868645,6.961838722,44.65169525,15.64610386,31.83124924,-11.37328815,8.432213783,4383,-52.82577896,54.00173187,-80.48740387,21.14233017
4384,73.46747589,-2.378680706,18.0389061,57.12221146,16.22691536,31.6767025,-11.38914585,8.250150681,4384,-52.8141098,54.25190353,-80.63103485,21.12881088
4385,73.21563721,-2.293737411,18.42663574,53.51914978,16.39707947,30.77122879,-16.07714272,21.7475605,4385,-52.5937767,54.11487198,-76.8390274,27.29978943
4386,73.17124176,-1.829170823,19.81189346,52.43281555,14.99483776,31.53212547,-16.74059677,22.76428032,4386,-52.47692108,54.2265625,-76.7208786,27.71265793
4387,73.2612381,-2.278027058,20.53579903,52.95911789,16.08309937,30.97133446,-12.29872513,11.37746906,4387,-52.81467819,54.151577,-76.96258545,19.45108032
4388,72.39802551,-3.262898207,20.53587532,52.95911026,16.63159943,30.23559952,-23.13672256,15.2955904,4388,-53.10070419,53.15206146,-86.51324463,15.39486408
4389,72.18338776,-3.622769594,11.02741718,55.88042068,16.8616066,29.78618622,-12.23619747,9.695723534,4389,-53.82767868,53.53606796,-79.17832184,19.88196182
4390,71.12281036,-6.985531807,12.35915852,57.8093071,93.87020111,13.24091053,-8.692750931,7.953080177,4390,-57.48720169,53.43823624,-78.67605591,18.27620125
4391,52.81975174,-10.11491776,6.231933594,48.0561676,-21.46988297,26.30463791,-9.231315613,8.016718864,4391,-74.70059204,40.85942078,-78.96198273,17.95974541
4392,41.95239639,-15.47396564,3.988591433,44.10813904,-16.77471733,22.97777367,9.059724808,-20.54602242,4392,-86.9593811,28.56386185,-70.40339661,-10.24883842
4393,41.9523735,-15.47401333,4.098880768,43.65571213,-16.77471733,22.97777367,3.040329218,-17.67758751,4393,-86.93902588,28.70806694,-72.03646851,-8.154958725
4394,39.07038116,-19.83282661,3.321202755,43.55666733,-26.88380432,13.632658,-4.339708328,2.538205862,4394,-85.23368073,24.41904068,-73.20284271,-7.634592056
4395,33.12321472,-25.23289108,2.823863745,41.18998337,1.318066835,-17.87829399,-4.44852972,2.456194878,4395,-73.69425964,-10.77819157,-73.11290741,-7.396271706
4396,32.54743576,-25.47437668,3.124724865,41.88433075,17.75268173,-22.53808594,2.790830374,-17.25909805,4396,-69.72055054,-16.5803299,-72.8371048,-8.288388252
4397,32.88725281,-25.32638168,2.877619982,41.00646973,1.20843327,-18.03590965,2.912435293,-17.28258514,4397,-73.80099487,-10.92218781,-72.64299774,-7.821503162
4398,26.2026577,-56.47271347,3.862840891,43.9451561,7.790207863,-46.75117874,-4.452744007,0.750009298,4398,-43.97294998,-55.8176384,-72.05768585,-6.850988865
4399,26.01243591,-38.33131409,3.591880322,43.69063187,10.02311516,-25.70523262,-30.57374954,10.7463007,4399,-45.32278824,-51.80848312,-77.82624817,6.603318691
4400,26.63865089,-56.23271179,2.8519907,41.2809639,7.747262478,-46.36292648,8.896741867,-22.76807213,4400,-45.9681778,-53.46561813,-69.16963959,-10.74697495
4401,26.51109505,-56.31725311,2.851993561,41.28096771,7.686714172,-46.18819809,4.372723103,-19.4973259,4401,-46.1897049,-53.33452606,-71.38288116,-8.244445801
4402,25.49832726,-37.50672913,22.79465485,54.71983719,11.17469597,-23.40729523,4.79592514,-17.83123589,4402,-41.29459763,-4.942785263,-70.37670135,-9.111525536
4403,27.58051682,-55.94899368,23.94701004,49.99750137,6.325592518,-44.90735626,4.974574566,-19.52390099,4403,-46.78036499,-53.90420151,-70.89868927,-8.699939728
4404,27.58052063,-55.94901657,22.51916695,54.07447052,6.325592518,-44.90735626,8.656012535,-20.21096611,4404,-46.77880478,-52.92508316,-70.65377808,-9.381037712
4405,31.23194313,-23.82807732,22.0253582,55.71818542,19.1194973,-20.1485939,3.44313693,-17.62341309,4405,-77.24147797,-12.82849884,-71.84348297,-8.2597332
4406,31.52030563,-22.520895,22.13561821,55.3107605,-2.973735809,5.628470421,3.298516273,-17.68730736,4406,-78.08803558,-10.42619228,-71.98277283,-7.977450848
4407,52.81158447,0.890111685,20.08615685,52.85836411,7.659095764,23.8193264,-4.488948822,1.513655066,4407,-68.98371124,39.8573761,-72.27139282,-7.457377434
4408,58.31384659,7.884158134,16.21806526,58.04983902,9.393971443,33.46099091,-4.475536823,1.843322396,4408,-53.33808136,40.59872818,-72.43565369,-7.324926853
4409,58.5872612,7.814176083,11.88197327,54.0459404,10.65255833,33.94521713,-23.34566498,1.54772532,4409,-53.18486404,40.71544647,-77.47880554,7.69545269
4410,58.53741455,7.842599869,23.34663963,48.46966934,10.56192398,33.96072006,-1.347099066,5.182822704,4410,-53.22111511,40.6108551,-75.1437912,-8.54795742
4411,58.71477509,7.688313007,27.88936615,43.032341,11.02449799,33.98327637,-4.590904713,2.666435242,4411,-53.22887421,40.74630737,-73.3261261,-7.262031078
4412,58.71653748,7.653132915,27.41085052,42.90750122,11.10475159,33.95308685,-22.32114792,6.150859356,4412,-53.29992676,40.71295547,-79.03662109,13.72540569
4413,47.08731842,-1.96213448,20.48876381,43.34102249,0.235677898,22.35191536,-23.10346985,5.437024117,4413,-66.06640625,35.88939285,-79.02603912,13.39083385
4414,47.08731842,-1.96213448,20.48872948,43.34179688,0.235677898,22.35191536,-22.80267143,0.947398722,4414,-66.12343597,35.96313095,-76.0901947,7.65303421
4415,31.17481804,-21.70414925,18.25165939,53.08068466,-2.040560961,11.28319931,-23.58831787,0.716864944,4415,-78.457901,-9.506518364,-77.96496582,7.979462147
4416,48.55775833,-1.721071362,17.72083092,47.42972946,3.192861319,22.94824982,-4.449361324,2.852974176,4416,-66.97180939,36.60270691,-73.90613556,-6.920083046
4417,48.11700439,-1.755639672,15.49507236,53.69544983,2.797204494,22.88339424,-4.702122688,2.854712963,4417,-66.81467438,36.52684402,-73.67578125,-6.924476624
4418,39.37258911,-15.65665531,15.48112297,52.94483185,-16.05490494,1.842892885,-21.82340431,0.846508503,4418,-71.88982391,11.38436985,-75.80278015,6.937852383
4419,26.40797043,-20.35247421,13.62705708,52.45425034,-4.186551094,2.566130638,-22.03040314,0.954168081,4419,-68.61116028,-0.430469126,-76.09574127,6.977664948
4420,26.33614731,-31.93408775,16.28546906,57.84309387,6.313368797,-17.55744743,-23.22411346,1.417953491,4420,-67.13512421,-3.73952961,-77.35900879,7.485109329
4421,24.08084869,-23.05964851,15.66138744,58.94547653,4.805835247,-3.706264257,-23.22901154,1.447684765,4421,-67.21692657,-3.319841623,-77.42402649,7.66194582
4422,26.51870346,-34.73561478,16.46544456,57.46453857,10.52784634,-22.77274895,-22.64467049,1.186981201,4422,-44.30490112,-4.399897575,-76.4837265,7.494434834
4423,24.87211418,-38.58054733,16.64095688,58.00065994,13.16675949,-22.95031738,8.850969315,-23.0604744,4423,-41.99863815,-5.414732933,-69.6618042,-10.7821207
4424,22.00802231,-32.10375214,16.96185875,57.34989166,8.75625515,-12.79056263,3.551554203,-18.64250946,4424,-43.56755066,0.975513816,-71.66607666,-8.358036995
