DE_DL,x_source_embedded,x_source_embedded,x_target_embedded,x_target_embedded,F_source_embedded,,F_target_embedded,,DL_DE,F_source_embedded,,F_target_embedded,
4172,-43.51800156,-69.7387085,26.0416832,12.53416634,-2.92660737,-8.178341866,-69.38539886,-30.80349731,4172,-22.25928116,-0.283236951,-83.07022095,-25.17995262
4173,54.53488541,-61.64015961,35.99086761,40.1683197,-0.587708414,-7.059754372,-69.81638336,-31.21354485,4173,-22.19869232,-2.070243835,-84.84391022,-26.47537994
4174,44.30270767,-25.25345421,84.62181091,11.25842094,27.86394882,-65.2786026,-70.47296143,-30.29454994,4174,-21.6800766,-3.069022417,-85.16622925,-25.53467751
4175,-73.39904022,-16.10552406,35.08517838,41.3096962,26.62350655,-63.2224884,-71.95690155,-28.39985275,4175,-17.2295742,-6.646752834,-86.15274048,-25.91338539
4176,-53.51765442,2.439835072,33.56755829,56.09836578,21.88433647,-71.75939941,-71.73153687,-28.76403809,4176,-19.26598167,-11.51700497,-84.97170258,-26.18782997
4177,-64.84098816,20.77882576,20.72853661,82.96473694,13.93362617,-66.28482056,-72.17912292,-28.13624763,4177,-16.3914814,-7.900647163,-83.26404572,-27.25275612
4178,34.52231598,-72.60436249,6.295011044,60.68769455,11.70836639,-71.60231018,-75.62107086,-7.920937061,4178,-19.21097565,-13.52446651,-83.21985626,-27.31251335
4179,-14.67168617,-55.94083786,-13.44552708,72.79827118,11.70824051,-71.60240936,-76.23503113,-8.464503288,4179,-19.21092987,-13.52463245,-84.10302734,-26.82715225
4180,16.23607445,-37.473423,18.26566696,-10.8949728,8.297290802,-68.57555389,-75.70755005,-6.539502144,4180,-15.02234554,-26.85306358,-85.21906281,-28.40700722
4181,18.33688164,-29.11345863,83.29071045,-18.28105164,7.866161823,-62.66297531,-76.01826477,-5.877887249,4181,-19.30602074,-20.9229641,-83.19710541,-27.70869637
4182,62.59998703,-12.49794388,80.77949524,-24.67816544,12.92447662,-66.12934113,-76.2508316,-5.541399002,4182,-17.93671227,-18.65633774,-85.51765442,-28.60946846
4183,-8.122703552,-39.13731003,-5.108492374,1.176764488,16.29412842,-57.26005554,-76.53923035,-5.399287224,4183,-15.31801701,-26.74588013,-85.21828461,-28.40773964
4184,39.52963638,-34.73891449,5.512550831,-11.64277172,18.82727242,-55.91960907,-77.62722015,2.122631788,4184,-17.7722702,-7.524942398,-83.68430328,-27.5152874
4185,24.8950367,-14.14989281,-33.87920761,-4.837150097,24.95672607,-57.97993469,-75.27031708,1.903013945,4185,-23.9168911,-14.33428955,-83.06195831,-30.3223877
4186,-28.24680328,-36.83579254,-37.67210007,41.3745842,26.19352531,-55.78379822,-79.2155304,11.86347008,4186,-19.84152603,-11.08702374,-83.30607605,-26.11403656
4187,-74.13624573,-12.77654076,24.97886086,53.9993515,26.05729675,-55.08967972,-79.13616943,12.10332012,4187,-17.2181263,-5.413162708,-82.50208282,-29.50839806
4188,33.99707413,-35.75812531,-15.69430828,4.282330036,26.68939972,-55.68619919,-77.7809906,15.1921196,4188,-16.37526131,-7.728280544,-81.53847504,-29.10003853
4189,40.08039093,-70.8809967,7.754059315,65.65383148,26.05078697,-57.89249802,-74.89433289,18.81450462,4189,-19.99338913,-11.21832943,-82.12388611,-29.93886375
4190,-65.37882996,-28.06086922,33.68109894,40.33073425,26.05068588,-57.8924408,-78.80632782,12.71749401,4190,-19.99432373,-11.218297,-64.40518188,-61.04339981
4191,60.1911087,-16.46027184,77.53934479,-5.794199467,25.98253059,-57.92331696,-91.92650604,2.883860826,4191,-20.27755547,-6.080149651,-69.37837219,-41.49990463
4192,41.81482315,-76.17427826,9.826506615,75.8586731,26.2367878,-55.97841644,-77.69548035,15.85957527,4192,-18.68072701,-6.414543152,-80.88990021,-40.5562439
4193,-24.07117081,-52.77924347,-19.85955048,79.83171844,24.94869804,-55.78025436,-88.41298676,9.96378231,4193,-21.19683456,-2.461991787,-81.21042633,-40.34893417
4194,-28.20186043,-63.77262878,-43.9119606,50.82197571,23.34613037,-58.10604095,-88.38419342,9.815505028,4194,-21.88574028,-1.336069465,-80.55327606,-41.24156189
4195,58.6284523,-61.64307404,63.07497787,40.26512146,26.47740555,-55.60300446,-88.63793945,9.571166039,4195,-22.65610504,-4.052083492,-77.670578,-45.40151215
4196,48.94445801,-55.40148926,38.06868362,36.16363144,26.58166313,-55.32142258,-88.74268341,7.41022253,4196,-23.24058342,-5.364200115,-78.30988312,-42.32078934
4197,39.95642853,-72.68982697,46.87451935,74.11223602,28.35676003,-58.38069916,-88.58209991,7.773002148,4197,-22.66915131,-3.974981546,-80.01442719,-42.02773666
4198,-48.57347488,-19.52834129,10.61435795,40.64296722,3.770893574,-6.024287224,-88.77976227,6.298303604,4198,-21.46210289,-0.799150765,-78.76385498,-42.46563339
4199,-12.3997612,-60.2915802,-45.39958954,42.49835205,3.127750397,-4.50568676,-88.23010254,7.096683025,4199,-21.93649864,-2.049050093,-74.13867188,-39.76860046
4200,-40.46763992,-37.62091827,-43.7538681,64.96598053,-3.550225973,-5.769404411,-89.46347809,5.309920788,4200,-26.5615406,-5.681929588,-70.23523712,-37.61302948
4201,67.35066986,-13.50086594,89.32622528,11.21788692,-4.074692726,-4.866024017,-89.38783264,4.828339577,4201,-26.03378487,-4.012071133,-79.34622192,-42.33732986
4202,-20.81426239,-70.61090851,-36.91546249,66.44315338,-3.275759935,-4.885437489,-88.32516479,4.529516697,4202,-26.22636604,-3.69093132,-79.03216553,-43.58995438
4203,-18.49242783,-55.38249207,-44.45542526,37.06845093,-4.488264561,-5.430201054,-88.81782532,4.488576889,4203,-26.55202675,-4.552807808,-71.417099,-40.37796402
4204,-37.11222458,-43.22590256,-29.6868763,87.35736847,-4.501418591,-5.31583786,-87.53372955,-2.968931437,4204,-27.59015465,-4.301290035,-68.48813629,-54.30376053
4205,-52.94289398,2.556437731,25.78002357,46.074646,-16.3106823,-13.87836361,-86.42805481,-22.12795448,4205,-24.73534203,-1.552092433,-57.76258469,-58.37965012
4206,-71.47587585,-8.488595009,-29.37063408,46.14094162,-5.388445377,-3.690511465,-86.43087006,-22.18625832,4206,-23.24123764,-0.869502068,-70.57832336,-50.87279892
4207,48.02632523,-28.87332726,66.61987305,3.124308586,-7.77207756,17.35292053,-88.31417847,-13.64124107,4207,-23.85949135,0.03679822,-78.85314941,-46.54342651
4208,52.88935471,-57.20781708,53.9165802,34.1797142,-7.175101757,18.89659882,-88.27718353,-1.872563243,4208,-25.55182266,0.520253479,-78.09261322,-48.30403519
4209,-28.54698372,-82.9592514,27.95829964,9.40859127,-6.082378387,19.65242386,-88.25088501,-1.525790572,4209,-26.43490219,-4.347643375,-78.06977844,-48.89797974
4210,-47.01787567,-59.3685379,-18.32361412,79.52120209,-4.771457672,-3.203480959,-87.55187988,-2.821968794,4210,-27.26039886,-4.23471117,-78.17487335,-46.8541069
4211,48.41120529,-26.34259987,80.93852234,13.99226952,-18.96620941,-6.722425938,-87.94477081,-4.029308319,4211,-25.01876068,-3.667493105,-72.7071991,-50.26336288
4212,-56.74704361,7.254942894,35.25577164,62.81938171,-19.49059868,-8.426716805,-87.40698242,-1.468868852,4212,-26.61865807,-6.398519039,-76.24073792,-48.56026077
4213,-28.7865696,-30.29287148,7.738496304,33.43068314,-19.18853951,-6.96005106,-87.1019516,-0.84138447,4213,-22.93865204,-5.103399277,-73.45324707,-52.0714798
4214,33.61098862,-26.91635323,66.13951111,-9.48168087,-19.58730125,-8.987397194,-87.56929779,-2.112583637,4214,-21.69393921,-0.241402671,-72.584198,-51.57497406
4215,47.11880112,-26.11645317,67.21337891,4.568513393,-7.484904289,-2.101994991,-87.78411865,-2.690948248,4215,-28.8119278,-1.554641128,-72.83491516,-51.55380249
4216,-47.93368149,-32.21071625,-26.27352715,87.57197571,-4.534029484,-3.092720032,-86.38454437,-1.20701766,4216,-28.81072426,-1.381384611,-70.64842224,-42.82041931
4217,-58.18182373,-32.13641357,28.25398254,37.83531189,-19.85982704,-6.090130329,-86.73204803,-0.088097669,4217,-27.19692612,-0.12386138,-69.60694885,-45.62355042
4218,20.13690567,-45.88171005,-9.809038162,-2.251588345,-19.2532444,-8.854351044,-87.26702118,-0.522063613,4218,-27.03215408,-0.178548172,-63.23049927,-47.51859283
4219,-68.73732758,11.95604038,18.12220001,68.00598907,-14.8547287,-14.71225071,-87.60903931,-0.670520425,4219,-28.02633286,-1.333439708,-71.17102051,-44.65727615
4220,-44.3818512,-71.3527832,25.40404129,5.508574486,-18.38185883,-9.47881794,-85.53424072,-5.292048454,4220,-27.65187454,-0.950903475,-70.25951385,-45.65309906
4221,12.43265438,-24.06950569,3.0164783,0.270905972,-19.82653046,-6.23193264,-85.49489594,-6.128741264,4221,-25.95594406,-3.972676992,-70.74980927,-50.93912506
4222,6.243534088,-68.10089874,-16.16290855,71.54260254,-21.13700104,-9.157939911,-86.26006317,-1.837670088,4222,-26.34169197,-6.047540665,-68.41867065,-53.96027756
4223,17.41406441,-43.69166946,1.707944512,-5.723687172,-19.57234001,-8.745449066,-87.30396271,-1.691656828,4223,-26.51498985,-6.414018154,-64.16940308,-52.86165619
4224,67.22662354,-14.04781914,77.86319733,-6.052258492,-18.4467411,-10.33046341,-87.08068085,-1.731426358,4224,-26.14398766,-6.827056408,-63.28553391,-47.3087883
4225,-53.93696594,-7.721573353,-31.40913582,83.01125336,-20.11157799,-9.659090996,-79.55399323,-10.13938141,4225,-24.88868141,-0.377396733,-71.4065094,-53.74599075
4226,-44.19124603,-70.61566162,19.78482437,10.73152637,-18.81793785,-8.111680031,-85.27979279,-8.347881317,4226,-27.55407715,-4.325810909,-68.90483856,-45.06402206
4227,72.74584198,-20.6652832,86.27333069,-15.62581158,-21.45676804,-8.49054718,-85.25849915,-7.868509293,4227,-26.01726151,-4.642041683,-70.07353973,-47.46394348
4228,-67.86092377,-18.43399048,21.36981583,39.33682632,-21.64195442,-8.610800743,-85.36856842,-7.994685173,4228,-21.83304787,-5.140491962,-64.64116669,-54.02623367
4229,-46.91833878,-0.344591886,31.34121895,38.28781509,-18.52048492,-10.75937271,-81.99936676,-2.42053771,4229,-21.05446434,-5.247696877,-72.56246948,-44.58724976
4230,-13.96536827,-57.02766418,13.69086647,13.19090176,-14.10681248,-14.97820473,-82.16841888,-1.622573614,4230,-20.79403687,-5.955486298,-72.75308228,-37.13194656
4231,-39.61912155,-17.69942474,-14.4645443,14.04609776,-13.8616991,-15.16716671,-76.5477066,-9.582781792,4231,-26.29775047,-5.021827221,-63.60224152,-50.00881195
4232,-10.53180885,-43.52850723,-21.6276207,41.76577377,-14.04643345,-15.55786133,-87.04934692,-12.36132908,4232,-26.8799324,-4.989084244,-72.84591675,-44.55262756
4233,-44.74533081,-21.96889114,-0.740425587,49.5715332,-14.91807556,-14.36367989,-80.84832001,-8.833051682,4233,-24.06493759,-1.002053976,-59.90164566,-58.2341156
4234,20.48898697,-26.82267189,78.28946686,-18.86946678,-20.02300262,-9.561084747,-79.83267975,-17.84662437,4234,-26.30419922,-10.57301998,-63.57110214,-51.01540375
4235,-57.44327164,-32.42396927,21.35778999,48.1646843,-15.60840416,-14.12981224,-79.93213654,-17.63102722,4235,-25.89099693,-12.06529713,-63.62313461,-50.17317581
4236,40.53302002,-75.99092865,10.68418312,68.49095154,-10.9630928,-16.09199524,-65.53543854,-33.62779617,4236,-25.76836777,-12.89663887,-57.89367676,-57.73794556
4237,8.813160896,-60.8374176,-34.1219368,39.54948044,29.91589165,-62.79138565,-65.14347076,-31.29561424,4237,-25.9344883,-12.85260296,-62.40499115,-55.35222244
4238,-20.45500755,-34.52451706,-25.40384102,30.63671875,29.91549873,-62.79199219,-66.40408325,-30.66203308,4238,-25.93397141,-12.85264206,-58.69612503,-58.00288773
4239,-53.81887817,-18.96180344,24.98722839,46.23537827,-12.42016315,-13.4998951,-66.29582214,-30.40052223,4239,-25.80362129,-12.90106964,-60.6453743,-51.85784531
4240,-35.51960754,-42.99659348,-45.00953674,54.8040123,-12.33432102,-13.50754738,-66.10816193,-31.5351696,4240,-25.05269814,-14.17690468,-61.03100967,-52.28292847
4241,44.65098953,-67.58705902,63.14348602,28.58451462,-13.6636982,-14.88579464,-65.86488342,-30.97729683,4241,-20.04325294,-11.01732349,-60.89070511,-51.79006577
4242,-36.04462051,-42.63656235,-37.24375153,73.04759216,-4.69164896,-4.411438942,-65.35844421,-29.91635704,4242,-22.19291496,-5.306687355,-65.46741486,-50.63916397
4243,5.701701164,-32.86713409,-2.203256845,-8.391909599,-22.91542816,-4.558021545,-71.25637054,-21.45420456,4243,-26.13687515,-4.12019968,-55.9725914,-56.02479553
4244,-37.71035004,-37.43501663,-35.91601181,35.18213654,-20.87149048,-8.849246979,-62.83221054,-35.75499344,4244,-26.09654617,-11.85403633,-56.22362137,-57.22751236
4245,-10.6176939,-71.53215027,30.98765373,10.66664696,-20.67547035,-4.080448627,-64.41871643,-31.41226959,4245,-25.87208366,-10.23104286,-60.8298378,-52.68112183
4246,55.31904984,-71.25894165,62.6871109,44.43866348,-20.82681656,-9.458774567,-63.71253967,-33.03995895,4246,-25.66005898,-10.31501865,-65.75450897,-50.69149017
4247,-19.56456184,-79.63948059,30.3529129,5.140780926,-15.48087788,-14.31602573,-64.00184631,-32.25983047,4247,-25.71360016,-10.44576836,-59.79905319,-52.7610054
4248,13.54568672,-43.35404587,-0.211549684,-5.619199276,-13.83205605,-12.96304893,-64.30291748,-32.99750519,4248,-17.18305969,-7.359075546,-60.04610443,-51.00430679
4249,-30.53918839,-31.67799759,9.031097412,39.66778564,-19.87819481,-10.11629772,-65.21388245,-31.60205269,4249,-19.731493,-13.48932266,-60.87516022,-51.48088837
4250,-19.63201141,-45.47464752,-46.07359695,63.37783051,-15.92843151,-14.07856941,-65.22205353,-31.10893631,4250,-19.85708237,-15.25400829,-64.61000061,-54.73689651
4251,-37.93984985,-66.81384277,13.0393486,10.12397194,-13.5413599,-13.79799938,-65.43966675,-30.47816658,4251,-19.4429493,-20.16156387,-62.96482849,-45.97077942
4252,-32.70905304,-82.49003601,35.65940094,8.067012787,-18.38077164,-9.691515923,-65.66921234,-30.36266327,4252,-23.20587921,-16.3789444,-64.6987915,-46.44763565
4253,23.2930336,-32.33585358,3.42169714,-18.85091972,-22.57426834,-4.213825226,-72.08459473,-19.71453476,4253,-20.51987457,-6.961047173,-61.01432037,-52.30559921
4254,-76.19165802,9.384993553,22.40729141,55.6343956,-20.43792725,-7.844992638,-68.64019775,-31.1533947,4254,-20.68876076,-7.389943123,-52.02995682,-54.12114334
4255,31.88949585,-19.45622826,83.18223572,5.130926132,-20.17845345,-8.793094635,-66.48181915,-30.26370239,4255,-24.04169273,-14.98370647,-66.15646362,-45.26552582
4256,-26.76822853,-23.38827324,9.123100281,47.2740097,-22.43953896,-6.417307854,-76.18643188,-14.02220249,4256,-21.67237282,-9.15496254,-73.85145569,-46.29836273
4257,-45.96509933,17.94753647,21.0976181,84.77780914,-21.77089691,-2.718333483,-75.93269348,-13.93015766,4257,-22.83698273,-9.149580002,-73.96018219,-46.59371185
4258,3.473010302,-51.61488342,-14.85386562,17.55344391,-21.77089691,-2.718333483,-70.64260864,-19.13479996,4258,-22.83698273,-9.149580002,-60.77098465,-50.22968292
4259,-17.76489639,-41.07059479,-30.85425377,29.94230652,-21.17616081,-8.688562393,-77.16127777,-18.20252419,4259,-23.92944145,-15.16035175,-63.52774048,-56.17177963
4260,-3.963378906,-84.97237396,-15.63447571,71.92362213,-19.65191841,-9.534383774,-66.95838928,-29.89194489,4260,-23.31790161,-16.28838158,-63.89746475,-55.04014206
4261,9.801171303,-68.3037796,-41.5305748,40.69424438,-18.27923203,-9.191113472,-66.76596069,-29.94792557,4261,-24.12792206,-15.7669239,-59.81428146,-50.00083923
4262,-4.077640057,-45.34056473,-23.542202,39.94236374,-19.41865158,-10.21114063,-70.12145233,-19.75219536,4262,-24.56991577,-15.46040058,-63.35656738,-56.05007553
4263,-43.19275665,-39.02548599,-44.58182144,46.65836334,-18.91312599,-10.39012241,-70.39347839,-19.82385063,4263,-24.95011139,-15.93444061,-61.39463806,-45.92671204
4264,52.59768677,-10.39931107,67.34171295,2.215906143,-2.551944494,-9.411895752,-71.86253357,-19.87441826,4264,-25.22457504,-10.13791561,-65.99910736,-50.34981537
4265,-56.77851486,-4.669471264,20.3985424,46.79466629,-3.434086561,-8.854344368,-72.0182724,-19.7244091,4265,-23.84545135,-9.485786438,-64.33150482,-55.14847565
4266,48.93272781,-11.45290184,72.58779907,5.599427223,-1.91427958,-9.600764275,-70.9638443,-19.45897293,4266,-23.33133698,-9.353125572,-64.45126343,-54.88631058
4267,5.748528957,-32.75369644,-5.216830254,-1.773377538,-1.714712381,-10.54584599,-63.59674835,-35.57720947,4267,-22.572155,-6.282579422,-66.60346985,-50.38687897
4268,35.65697861,-83.47022247,17.94612885,94.41184235,-14.26142597,-13.89025116,-64.57600403,-31.36596298,4268,-24.12469292,-10.07229233,-73.62963104,-45.34816742
4269,-53.27568054,1.164943099,36.15057755,43.29628372,-14.26142597,-13.89025116,-83.80583191,-19.24410248,4269,-24.12228394,-10.07244396,-67.85196686,-50.32178116
4270,31.51033401,-71.74054718,2.681529284,5.066800117,-1.901404858,-9.828118324,-81.07145691,-13.34509563,4270,-24.180233,-11.74825954,-71.75635529,-51.52724838
4271,46.29692841,-7.059963226,81.27073669,12.85359287,25.73114014,-70.09152985,-80.52043915,-13.17028904,4271,-18.89511108,-12.97720242,-71.03111267,-51.46748352
4272,-45.23217773,-63.48045731,16.19688606,16.77506065,24.98294258,-69.4697876,-80.35054016,-2.910183668,4272,-24.15102577,-18.26138115,-69.77561188,-51.57412338
4273,26.30210876,-28.08408546,65.18981171,-11.11540031,23.62035179,-71.32297516,-78.60417175,-13.00161743,4273,-23.90132332,-18.60346985,-65.98733521,-49.35529327
4274,-36.8236084,11.70850849,5.823261738,28.52581406,22.43047523,-72.40156555,-77.46677399,-18.01756096,4274,-21.09930229,-20.18803215,-65.73402405,-47.55581284
4275,-82.1023407,-8.966686249,19.02894974,64.96500397,25.95658302,-70.98722839,-75.61399841,-14.55155659,4275,-21.57690048,-20.08882141,-73.56476593,-52.07260895
4276,-54.5712204,0.453716457,19.56681442,60.57476807,26.13190269,-64.5291214,-76.29846191,-16.36607742,4276,-14.124547,-26.39555931,-68.87434387,-54.72494888
4277,9.726428986,-55.7228241,-15.76169205,30.50783348,16.92432213,-75.07478333,-77.50133514,-13.8180418,4277,-21.42368126,-20.89046097,-70.07273102,-47.36759186
4278,-7.803798676,-33.25571823,-2.232793093,46.22038651,22.91304016,-71.35280609,-75.5279541,-14.28377247,4278,-22.16123009,-21.12000084,-61.9443512,-46.70440292
4279,47.62969971,-23.9695015,72.68984222,10.92919064,29.17694664,-67.72525787,-75.91308594,-14.10186386,4279,-22.18912315,-18.06499863,-73.78388977,-33.29812241
4280,45.12836838,-34.41891861,51.74012375,-2.322975397,26.57457352,-71.47128296,-76.52965546,-13.7851963,4280,-23.33379936,-19.35306358,-74.1788559,-44.60596085
4281,-46.93692398,-2.100052595,44.39187622,34.35765839,28.43354416,-68.79332733,-77.55334473,-13.8201561,4281,-23.56196213,-17.34350967,-72.6068573,-42.67866135
4282,-66.37979126,-29.56991959,26.83304405,49.40240479,28.84688187,-69.52791595,-78.60807037,-13.9302969,4282,-20.56572342,-16.40276718,-70.39060211,-51.83350372
4283,56.02593994,-64.23784637,65.36650848,31.62266922,-0.805057049,-7.104269028,-71.17579651,-12.30872726,4283,-20.58941078,-17.3572197,-66.51086426,-50.12242508
4284,22.49147606,-29.91859055,7.609484673,-21.38416862,-1.405223489,-7.904038429,-77.50567627,-13.87830448,4284,-23.50783157,-17.22879601,-72.88729858,-42.00566864
4285,-53.09352875,-17.81017685,-24.96171951,30.35442162,25.96634102,-72.05020142,-71.53619385,-11.70326519,4285,-21.35581589,-17.90811539,-71.40100098,-53.71841812
4286,27.58954048,-20.79639053,86.8502655,-21.53713608,25.41439819,-72.50569916,-77.81643677,-17.26642609,4286,-17.298769,-23.64196205,-66.43921661,-45.46412659
4287,-13.00266171,-49.91072464,-45.46556091,63.31303406,25.21414185,-71.77616882,-71.21099091,-11.86628437,4287,-20.2884407,-17.20999336,-67.59387207,-45.31270981
4288,-65.48833466,17.03717613,13.52796364,68.91700745,24.88498878,-72.51732635,-76.26359558,-15.83712482,4288,-22.90613556,-20.27352333,-65.32943726,-45.61677551
