BE_BL,x_source_embedded,x_source_embedded,x_target_embedded,x_target_embedded,F_source_embedded,,F_target_embedded,,BL_BE,F_source_embedded,,F_target_embedded,
2366,37.9377594,-38.07199478,49.89956665,27.07944107,76.39566803,18.07826233,80.22776794,26.47231483,2366,63.41844559,26.33884621,49.51243973,57.09398651
2367,-53.65026474,18.94837952,92.39596558,8.885062218,48.29217529,-55.14609909,21.57247353,74.14374542,2367,16.06591797,15.87083054,19.9003582,23.88450623
2368,32.62664032,-37.55401611,52.6932373,23.3842144,76.81755066,17.72995186,80.39265442,25.7424469,2368,64.57450867,25.27943802,53.27725601,53.45480728
2369,44.296875,-35.12549591,43.23400116,26.72059441,72.9569397,26.31142235,66.58784485,51.92229843,2369,60.85422897,18.67972374,42.24155807,60.7923317
2370,-32.86966705,9.491603851,71.91744232,-5.487870216,75.37991333,14.58943558,58.26541138,46.02235031,2370,33.11489868,56.92633057,42.52947235,63.25133896
2371,36.19454193,-32.4508667,42.49860764,27.02414513,65.89644623,35.63993454,62.91949844,55.15864563,2371,60.34381104,18.52273178,40.52838898,55.27956772
2372,46.57879257,-38.26103973,50.21350098,27.21310425,75.94165802,14.76717186,82.53179932,21.89375496,2372,65.72628784,25.87399483,48.51496124,59.52284622
2373,43.12606812,-32.36256027,61.79522324,12.50786972,65.48549652,35.94943237,73.21637726,40.61808014,2373,53.07919693,29.70509911,39.26958084,58.14030838
2374,37.79631805,-37.59610748,50.86928177,28.75030136,76.10769653,20.30812836,88.60500336,13.00701046,2374,67.64086151,26.54131317,49.07762146,57.97749329
2375,18.97713661,-45.47014999,21.43943787,34.28636932,83.63037109,18.46120834,75.9247818,38.76713943,2375,59.93061829,7.201949596,61.60321426,40.91835785
2376,23.3579998,-48.70056152,21.49746704,34.35268402,77.75601196,13.90607262,86.51831818,17.33676529,2376,60.16604614,6.698592186,61.5738678,42.81108093
2377,-45.19175339,14.70970631,87.76000977,3.807648897,64.79226685,-21.28317833,73.64431763,22.05397415,2377,16.91497612,19.27802467,19.85346603,21.60165596
2378,42.37482834,-33.27652359,53.97280502,23.55421066,75.92692566,21.42450523,71.71110535,44.98316574,2378,60.40481949,26.90812302,48.37882614,57.94220352
2379,53.12443542,-45.12875748,64.67865753,10.98664951,75.11284637,5.0875597,60.2940979,44.3269043,2379,50.88497543,47.62655258,46.38583374,66.63691711
2380,42.00407028,-32.70270538,52.81724548,23.64448166,65.5763092,35.11009979,74.68771362,39.37614822,2380,62.3022995,23.21343422,40.18752289,58.83114243
2381,-53.07591629,19.31375504,93.94809723,7.502182484,47.97692871,-57.18771744,67.3968277,-17.38075638,2381,16.70153618,16.12675095,20.56502914,24.05908966
2382,38.51850891,-37.38324356,50.69455719,28.95317268,76.28735352,18.1211071,90.33555603,9.444423676,2382,68.49487305,27.00087357,48.80941772,57.85025024
2383,52.08505249,-50.33897018,66.32839203,11.08746719,79.04989624,-7.147652149,76.57209015,11.7562933,2383,54.55870056,52.34152985,46.95763397,68.07389069
2384,17.95953369,-45.15044403,21.40104294,34.28524399,74.80461121,34.18461609,73.11207581,45.02669907,2384,59.56186676,7.155811787,60.78256989,40.74998474
2385,37.29702759,-38.1582489,52.93889999,18.13703728,76.55627441,16.05124283,76.54856873,34.65052032,2385,62.417202,13.81509781,50.89791107,56.85172653
2386,32.88063049,-37.32638931,52.5442276,21.88043213,76.36270905,20.41858673,71.42103577,45.66952515,2386,62.24555588,20.1534481,50.36190033,53.14767456
2387,22.71020317,-49.2571106,57.38257217,25.95327187,87.64971924,-5.728052616,90.20793152,8.167387009,2387,68.24464417,29.13537788,74.13378906,37.54401398
2388,24.58062553,-38.94369125,29.91301346,33.32965469,65.73310089,36.98548508,75.60945892,38.40799713,2388,61.11022949,12.25892162,49.81871414,47.47067642
2389,47.9812355,-38.39471054,53.59584045,24.17297363,75.71500397,15.70604038,76.17029572,34.94351578,2389,62.26435089,26.08185768,46.81692123,63.93618393
2390,33.14522552,-37.46506882,52.85476303,22.12807465,76.57011414,17.14341354,75.60031891,36.69065094,2390,62.99437714,23.67341805,50.60725021,54.0603981
2391,21.8679409,-49.12996674,29.71180916,34.5727005,86.15261078,-8.281351089,91.8768158,0.589430988,2391,71.03748322,22.55823135,73.75562286,36.74995804
2392,34.80141068,-36.65523529,56.73664474,15.28279877,76.81601715,13.60914421,68.88770294,47.14803696,2392,54.71308899,31.78426552,53.30011368,54.37266922
2393,26.3672142,-38.87726593,43.1336441,26.13136482,76.68724823,4.426688194,66.36904144,51.98821259,2393,59.5537529,22.57014275,55.2480545,50.84194946
2394,41.86929321,-30.68119431,43.96066666,26.90497589,47.94992065,60.3907814,72.77532959,43.78935623,2394,62.15392685,21.79114914,34.59269333,58.23088074
2395,26.87770081,-53.33208084,49.48951721,25.88105392,84.24940491,-8.345105171,81.11379242,24.63444138,2395,66.53787231,25.11922264,94.94560242,19.67150879
2396,29.25462914,-37.56155396,49.17758179,25.03131866,76.86929321,16.50885963,75.37390137,38.11513519,2396,62.03486633,12.64301109,53.16330719,53.33684921
2397,43.0623703,-39.82546234,56.11201859,25.79815483,75.74339294,3.766981602,86.22563171,16.3068924,2397,66.50811005,29.8236599,53.30676651,60.91667175
2398,23.98778915,-49.7624588,58.16618729,25.12488937,85.53549194,-8.078243256,85.73647308,16.69926643,2398,66.06575775,34.74156952,75.6863327,37.89461136
2399,43.87101364,-37.97774124,52.60946655,27.37777328,76.14646149,15.19669342,85.60972595,17.28962708,2399,66.56462097,29.77257538,49.50316238,58.6330719
2400,39.16945648,-32.36354446,42.99040604,27.1426506,65.71681976,35.29729462,67.26022339,51.09114075,2400,60.79224777,19.32286835,39.88090134,56.89958191
2401,41.74531555,-32.18811798,48.88271713,24.58109665,64.28973389,37.39319229,74.42723083,39.908638,2401,61.53555679,23.55855179,39.3874054,58.33519745
2402,29.87319756,-37.42825699,47.58823395,30.70745277,76.5533371,1.292237043,86.7868576,15.79119396,2402,68.00780487,26.18734741,56.00904083,56.81610107
2403,36.4803772,-37.49719238,49.97680283,22.30854607,76.18436432,20.97083855,75.40483856,37.80752563,2403,62.20265961,13.0009203,50.30170059,53.11939621
2404,42.18962097,-32.8068924,53.40377426,23.4478569,65.86154175,35.09033585,66.32849884,51.28131104,2404,59.94382095,26.94836998,39.83510208,57.18383026
2405,26.0527401,-38.44055176,29.76305389,34.50801086,74.37914276,26.3980484,85.97940826,17.76559067,2405,67.9890976,23.71526909,51.2612648,48.32159042
2406,47.83930588,-39.16575241,53.09974289,24.27326202,75.86924744,8.995788574,80.63777161,25.53315735,2406,64.78411102,24.99966621,48.28386688,63.36115265
2407,30.0112114,-36.56181335,40.4366951,29.23354149,74.76646423,25.19020271,65.86864471,53.04337311,2407,60.10832977,12.9006815,50.4278183,50.5778923
2408,37.67414474,-30.23668671,56.93875122,13.54375172,61.45490265,41.48663712,54.36808395,60.69605637,2408,50.19484711,31.27549744,38.17402649,58.114254
2409,32.24844742,-37.47978973,40.37675476,30.12957382,76.84729004,15.3985548,75.6565094,38.00326538,2409,61.07118988,10.92843342,53.08451843,54.07017899
2410,52.59024429,-43.45555496,63.97315216,11.87464046,78.9487915,-6.082158089,86.58789063,12.77445793,2410,61.85195541,42.63616562,49.57515335,67.83223724
2411,47.13869476,-38.01894379,53.16805267,27.41561508,75.99599457,19.36966133,88.71281433,12.25126076,2411,67.61265564,31.2393074,45.0068512,62.36146545
2412,33.87116241,-38.30492401,54.39914322,24.36969185,76.74447632,14.38293076,80.78337097,24.65548325,2412,63.45386505,26.79623985,53.67809296,54.62475967
2413,23.45043373,-49.52684402,60.17643738,24.72911644,85.45709229,-8.492852211,90.5218277,0.081811413,2413,69.63497925,36.05621338,75.54829407,37.91391754
2414,53.76562119,-44.19374084,63.59794617,11.5147562,75.48146057,6.834320545,78.80841064,25.52638626,2414,60.89223862,40.88063812,46.46474838,66.03281403
2415,26.72367096,-52.4714241,52.30733109,30.13728142,85.00965881,-9.255732536,89.83461761,-2.582859993,2415,69.92067719,36.73932266,94.52967072,19.63422012
2416,51.52716827,-42.64046478,61.57305527,13.06226158,79.66667938,-5.909079075,84.24117279,18.89077568,2416,58.44029236,30.75663948,52.27934647,65.4039917
2417,43.65353775,-39.87017441,55.62988663,24.96591377,75.71839142,4.468371868,81.31719971,23.60841179,2417,64.79010773,34.76905823,52.19226074,60.78047943
2418,48.03355026,-38.9524765,62.39354324,21.60424614,75.93843842,10.06100082,85.05828857,17.45476723,2418,66.13942719,35.56661987,48.00363159,63.7364769
2419,48.93328094,-41.16820145,60.60427475,23.98358536,76.99963379,-2.711617947,89.57320404,9.743757248,2419,68.00053406,32.78294373,51.35471725,65.88729858
2420,53.0368576,-45.01396561,63.97740936,11.69143391,77.14458466,-3.631614447,88.27861023,8.670810699,2420,62.10522842,42.54779053,48.85678482,67.88780975
2421,50.0292244,-40.44795609,61.86085892,22.01447678,76.09021759,-0.716332436,84.82987213,18.08421516,2421,65.89370728,35.2357254,50.1504364,66.31429291
2422,51.98396683,-50.7593689,66.90578461,10.57937622,78.86711884,-7.608424187,75.58331299,22.09846497,2422,47.54574585,55.06457901,46.47057343,67.9910202
2423,52.75074768,-43.94509506,64.64981842,11.38745689,76.39990997,-2.291095257,77.92763519,17.40351868,2423,61.20592499,42.78514481,48.85730743,67.56315613
2424,43.09480286,-37.07411957,49.15808868,25.61138725,75.83982849,21.56893349,76.55273438,34.48097229,2424,63.57196426,22.83591843,48.49303818,58.07621002
2425,48.24916458,-40.07366943,63.13894653,21.34368706,79.37770081,-5.806556225,84.27747345,18.25666618,2425,65.91753387,36.41797256,52.65638733,67.03749847
2426,39.869133,-40.00534058,52.16814423,30.00206184,79.00627136,-4.639157295,90.40975189,-1.698322654,2426,68.46611023,31.24545097,55.53499222,61.66836548
2427,41.13283539,-39.9732399,55.12464523,17.20835304,77.53614044,-2.815123081,74.83444214,38.04610443,2427,59.0741806,27.75060844,55.12355804,62.31872559
2428,42.55147552,-38.16571808,55.27944946,26.00528145,76.37283325,17.03158951,82.0039444,22.62509727,2428,65.14002991,29.95048141,49.34484482,57.56967545
2429,53.00329971,-45.31791687,63.32944489,11.84953308,78.82441711,-6.441705704,88.61888123,9.433648109,2429,62.39412308,40.09078598,47.70013046,68.21598816
2430,32.1852951,-55.3685379,64.28560638,35.80215073,81.13137817,-17.64252472,85.36603546,-10.9561615,2430,76.08449554,38.15769196,97.22806549,11.7388916
2431,49.0544281,-40.65465927,62.72261429,21.35296059,77.36193848,-3.367067814,80.45281982,24.36929893,2431,64.66307831,35.73304749,51.24944687,65.95340729
2432,45.90948486,-40.52123642,59.58943939,24.50385094,79.18976593,-5.200834751,89.70051575,8.587583542,2432,66.70635223,35.87428284,54.14146423,63.88258362
2433,45.97266769,-40.74967194,59.63656998,25.18931961,75.72509003,1.930236459,90.42910767,-0.444165587,2433,69.81846619,35.81242371,52.76717758,64.04192352
2434,49.99337769,-40.29134369,61.81217575,21.94538498,75.60995483,7.36330986,84.40577698,18.697258,2434,65.74319458,35.34562683,48.14616013,64.40690613
2435,-49.83660889,15.60107231,93.30451965,8.354270935,49.45598602,-53.87641907,66.7264328,-18.58430099,2435,17.4583931,17.97860336,21.49978828,24.23616409
2436,21.97267914,-49.16517258,49.73511505,37.65153503,85.7912674,-10.48578072,87.82328796,-6.493931293,2436,71.39466858,23.05772591,73.34771729,35.88484192
2437,52.04391098,-50.59177399,66.61045074,11.11979294,78.48538208,-7.09235239,76.88703918,14.06184769,2437,54.35959244,51.75273132,46.46130753,68.00455475
2438,46.96190262,-40.41548157,60.70766449,24.59842873,75.8744812,0.589298248,90.16872406,-1.555357099,2438,70.12412262,35.14954758,51.03243256,65.64982605
2439,43.89665222,-40.23070908,54.64141464,26.46513557,77.37979126,-2.267316103,90.28684998,8.677315712,2439,68.21041107,28.36709213,54.12326431,61.86032867
2440,47.69940567,-38.61103821,49.71872711,25.87095451,75.78468323,8.58916378,82.70038605,21.65316963,2440,67.26457977,24.98430061,48.84674454,64.0300293
2441,43.42921066,-40.32541275,56.49626923,25.26192665,78.51909637,-4.186756611,82.98179626,21.07578278,2441,65.07068634,34.50480652,55.03455734,63.06351471
2442,41.48714828,-38.77261734,50.3170166,26.89919472,76.05004883,7.793425083,81.04458618,24.35105515,2442,64.0326004,26.98130035,51.71794128,60.1138649
2443,43.63051605,-38.9842453,54.69207764,27.26343346,75.95181274,7.727785587,89.81616974,9.901147842,2443,67.91796112,30.75421333,51.40430832,60.45340347
2444,38.07230759,-40.50136948,53.5026741,18.66918182,79.1993866,-4.433951378,89.13635254,12.24662209,2444,69.28465271,23.74256706,55.48475266,58.25286102
2445,48.03772736,-39.51392365,59.26400757,24.3474884,75.75976563,6.975474358,88.15435791,12.2768755,2445,66.73536682,37.02037048,48.58851242,63.26854324
2446,30.61495399,-53.03682709,61.09393692,25.29985619,80.51428986,-18.66807938,85.92660522,-10.27726555,2446,73.00338745,36.01318359,96.19881439,14.2599535
2447,52.22502136,-43.19264603,63.14115143,23.15873146,77.48173523,-3.82983017,88.3134613,-5.005126953,2447,72.48623657,36.77531433,50.22799683,66.82305908
2448,42.47854996,-39.81019592,55.1726265,26.67497635,75.81750488,2.333052635,85.47580719,17.63761139,2448,66.54009247,27.62247658,53.79278564,60.56513977
2449,53.1509285,-45.18088531,64.31573486,11.28208828,75.13840485,7.502134323,68.2869873,34.07407761,2449,60.36217499,41.70711136,46.0736084,66.57395172
2450,47.51865387,-42.01383209,63.38647461,11.85149956,76.85004425,-1.656695962,78.33646393,21.86436844,2450,61.1715126,41.11484909,52.75105286,64.71317291
2451,30.21634483,-52.42428207,62.33216095,23.86157227,84.6095047,-9.768392563,88.47815704,-4.78969574,2451,72.01400757,36.21811676,95.0558548,19.2469368
2452,51.59263992,-42.19645691,59.13558197,25.195755,76.38569641,-1.349088073,89.38900757,10.44801712,2452,67.65032196,33.58939743,50.08995056,65.94943237
2453,48.36850739,-40.24961472,64.32348633,21.96276474,81.43724823,-7.54468298,88.6335907,-4.500468254,2453,71.85233307,37.26196289,53.8600769,64.9838028
2454,43.61112595,-39.73170853,57.39648819,25.42834282,76.11023712,6.669331074,88.24088287,12.51061916,2454,66.72561646,35.74396133,52.2299881,59.05900574
2455,40.89929199,-39.79145813,61.56640625,21.15988922,76.1173172,0.781364918,75.93078613,34.03553391,2455,64.36155701,35.63186646,54.17251968,61.26005554
2456,48.06594086,-41.25382996,59.52133942,25.6295414,80.23387146,-6.543437958,89.05504608,-3.912006617,2456,70.8267746,34.48042679,52.82884598,66.35041046
2457,39.93022919,-39.798069,53.58921432,25.47310448,75.93530273,1.605809808,87.23439789,14.98177719,2457,67.76132965,24.98619461,55.1544342,60.87008667
2458,34.00033951,-37.57790375,53.32891846,23.16886711,76.69277191,12.4372263,76.29699707,34.40494537,2458,62.49067688,26.18966293,53.28087616,53.2836647
2459,-52.49363327,19.3325367,94.4826889,7.475849628,64.06598663,-21.03918076,70.07774353,10.2834959,2459,16.71834564,15.86960793,18.16687775,18.33958626
2460,52.22422791,-43.2861824,64.28461456,11.37473011,75.3395462,4.966291428,76.59369659,24.19241905,2460,60.96891785,42.50172424,47.48135757,65.53687286
2461,42.65562439,-40.25205231,54.96494675,26.73814201,76.9743042,-1.977410555,86.01152039,16.79004478,2461,66.75743103,27.81802559,54.649086,63.43564224
2462,-52.07926941,17.64058304,92.19664001,8.85975647,48.58740997,-55.03025818,66.23930359,-19.50214195,2462,17.82298279,19.4087429,20.67329979,23.96317863
2463,37.65967941,-38.48286057,51.32020187,28.22913551,76.3660202,9.177727699,87.80628967,14.17596054,2463,67.34585571,29.65879059,52.85715103,57.48079681
2464,47.16340256,-40.18612289,54.42695999,27.39821815,76.03907776,0.169016048,87.54452515,14.34270859,2464,66.41999054,33.37342072,51.17023087,65.32487488
2465,42.98099518,-39.75958633,56.35053635,26.74858665,75.66146851,4.432031155,90.98652649,1.474067926,2465,68.48981476,31.22720337,53.38783646,61.69002151
2466,31.04808998,-54.04264832,64.1888504,35.29195404,72.09748077,-25.47893333,86.88256836,-6.760135174,2466,75.11805725,38.23865509,95.90112305,9.777529716
2467,45.08934021,-41.13883591,60.68057632,24.49158096,80.86109161,-6.693837166,90.59548187,0.503009379,2467,69.34603882,35.81567383,55.36271286,63.05072403
2468,44.14862061,-40.64552689,57.23854828,26.35626984,78.26327515,-3.560986757,89.71269989,-2.787499905,2468,70.70281982,33.89286041,55.10861969,61.85477829
2469,44.25011063,-40.40346909,56.70893097,26.28860474,77.63333893,-3.009408951,90.90458679,1.438684344,2469,68.41740417,30.62570572,53.92805099,63.40039063
2470,37.098526,-38.8186264,49.85977936,30.00414276,76.15917969,6.209059238,90.56929016,8.85632515,2470,68.41404724,25.44680214,53.84753799,56.58121109
2471,42.08841324,-36.79388809,52.99244308,27.439188,76.22748566,15.39640236,89.56521606,10.48716354,2471,68.04333496,29.98673058,49.45837784,58.57872772
2472,45.48604965,-40.32178116,56.91114044,25.7201004,75.86250305,1.274667382,88.47071075,12.33005047,2472,66.71074677,34.328125,52.90679932,61.87423706
2473,51.96358871,-50.8439064,66.93615723,10.62689972,74.04544067,8.138266563,74.082901,24.79664612,2473,47.50892639,55.01979065,44.24937057,66.62848663
2474,51.03137589,-42.57393646,62.68426895,12.23931217,75.54714966,5.087311745,80.07117462,24.65499878,2474,57.55035019,30.61244774,48.44194794,64.87450409
2475,38.97433472,-40.09437561,54.99872208,25.19009018,77.44979095,-1.914782286,84.53674316,18.98664284,2475,66.15022278,28.03635216,55.02282715,57.24829865
2476,42.5470314,-39.91470718,54.52991867,27.23322678,75.89164734,1.273777843,89.37812805,10.94567585,2476,68.05403137,28.454216,54.27443314,61.94073105
2477,52.52608871,-43.78305817,64.02445984,11.39956856,79.4439621,-6.385006905,69.09857178,33.78649139,2477,60.80527496,41.69502258,49.37397385,67.99449158
2478,44.06998062,-38.80147552,55.5868187,25.21922684,76.11264038,9.67333889,80.55557251,24.93554878,2478,64.50170135,34.07470703,51.02143097,58.94269943
2479,38.76383591,-40.15867233,49.56055069,29.33891869,77.87772369,-2.530985594,87.54786682,14.79507065,2479,68.35054779,25.03524208,55.29734802,57.59111786
2480,43.14894867,-40.93396378,56.19587708,26.38095474,78.60761261,-4.413040161,88.25369263,13.13552666,2480,67.07967377,30.35505295,55.18460464,62.89385605
