HI24_HI22,x_source_embedded,,x_target_embedded,,F_source_embedded,,F_target_embedded,,HI22_HI24,F_source_embedded,,F_target_embedded,
1906,76.46089172,17.68254852,11.25993919,69.33079529,-17.01237106,-64.96109009,-59.51772308,-14.11692429,1906,77.43352509,44.34759521,13.5486021,83.8092804
1907,76.73735809,17.76895905,10.47081757,69.60171509,-16.2155323,-61.79473877,-61.04098129,-13.52584457,1907,77.24905396,44.97725677,39.93360901,77.99093628
1908,76.74702454,18.02527618,11.8087101,53.18264008,-15.80214119,-62.03992081,-61.23691177,-10.52343082,1908,89.26309967,22.58268356,39.85538483,78.13757324
1909,80.97462463,19.92912483,11.44502544,69.60037231,-15.34813118,-54.29439926,-60.73072052,-8.172707558,1909,88.39295197,20.17695427,70.22871399,42.6820755
1910,80.90842438,19.53470993,13.96196079,67.08827209,-15.71058655,-50.47473907,-53.90634155,2.562141418,1910,70.8348999,22.51512337,79.38660431,17.80701065
1911,-45.68499374,60.51147461,-16.40921402,-6.837090969,-0.639589727,30.73599625,75.467453,28.5357666,1911,-33.22890091,-27.93461227,-4.979519367,-8.739589691
1912,-56.59553146,37.89955902,16.49840355,-54.45209885,1.691832185,-2.114285946,34.50812531,53.42348862,1912,-26.06485748,-76.35112762,32.44364548,-14.60866356
1913,-60.82370758,10.62827587,29.45874786,-80.18637085,2.195400476,-1.508515239,-16.2414608,44.72465897,1913,-16.18348122,-82.46218109,29.5644455,8.438585281
1914,-45.99339676,27.0067749,16.74562263,-81.46438599,-15.97313976,-2.331660032,-12.36896992,48.44376373,1914,-21.24063873,-82.39334869,32.54657745,-12.16119862
1915,-53.56233978,11.53989506,24.26403809,-73.99471283,-9.627004623,28.97889328,28.7604599,34.15244675,1915,-21.5433979,-81.10863495,13.85058403,-68.32172394
1916,68.03826141,17.36774826,15.61895466,47.74783325,-42.22825241,-42.74565506,-54.14298248,49.22759247,1916,60.61783218,15.88170242,77.4972229,17.25646782
1917,53.32946777,31.14881706,20.21823311,51.79706573,-25.93544197,-51.45909882,-61.9670105,-12.67510986,1917,59.98306656,50.53461838,69.64376831,51.09184265
1918,-16.78070259,66.20355988,18.7379055,9.989912033,-14.05611515,-27.65724754,-65.39694214,-7.671346664,1918,22.92201042,50.86856079,35.38212204,56.5436821
1919,-18.30208397,66.12609863,16.17905998,19.94314003,-11.19890308,-25.74151802,-55.06928253,26.76313591,1919,48.95462036,30.78540039,24.82608414,52.30989075
1920,41.63612747,28.65085411,16.1791172,19.94316483,-20.43136787,-40.99718475,-55.06930161,26.76313782,1920,48.95460892,30.78539848,75.92886353,27.88214684
1921,41.931633,27.66719627,16.33270073,20.08406448,-26.74448776,-43.3478241,-55.37929153,26.08561134,1921,51.66650391,30.97982407,75.83531952,27.61501503
1922,41.96528625,27.97100067,19.00385857,9.067939758,-20.55081558,-40.8676796,-56.81639099,7.715016365,1922,14.29706669,47.88592911,52.40504074,43.98568726
1923,-29.03238487,58.93194962,6.541276932,-2.357954264,-13.89569759,-19.40328407,-23.5871582,72.37815857,1923,-4.530938148,-2.682632923,-2.807179689,52.82919312
1924,-68.21372223,34.06666183,-8.781179428,-26.24627686,-3.404008627,26.0919323,50.27016068,59.52465439,1924,-28.468153,-50.48083878,18.40600395,-62.4696312
1925,-67.23651123,34.60367203,-11.61544609,-35.0042572,-2.72006011,17.8461628,61.33136368,44.96966934,1925,-37.10334778,-40.90965652,27.60352516,-56.60303116
1926,-45.56857681,47.75426102,3.419682741,-7.207020283,-9.845176697,-8.944395065,-24.01324081,55.46108627,1926,29.57557487,-33.61444473,9.371891022,2.759119034
1927,-54.05072403,43.43612671,2.401501894,-6.15273571,-2.560497046,5.706749439,15.12759686,72.56254578,1927,7.040353298,-20.63935661,34.42922974,-20.86509705
1928,-71.02722168,34.43203354,-13.39316177,-26.13381958,1.673980713,27.09528923,69.17208099,38.25056458,1928,-31.45207024,-31.24738884,49.8874855,-31.99710655
1929,-70.71805573,34.53497314,-12.34563828,-25.98986244,4.194921017,18.21819687,71.21839905,37.02669144,1929,-41.46615219,-38.64408493,49.19606018,-31.94699287
1930,-67.54363251,38.5424118,-12.05457115,-24.40569305,2.414073944,6.633390427,38.41452026,67.58431244,1930,-28.78692436,-39.98950577,38.25852203,-13.04695225
1931,-67.60910797,38.52095032,-12.65698147,-21.69870377,-4.903913975,11.38406754,43.05484772,63.54407501,1931,-15.67021942,-44.31396866,37.67632675,-24.89054108
1932,40.21258926,31.08873558,8.447350502,9.064853668,-35.11423492,-12.24559307,-17.27432442,64.67713165,1932,-14.57762623,38.9576683,55.85688782,16.70571709
1933,-66.40512848,25.18598175,-12.74765301,-18.15718269,-1.629616261,17.58247375,64.55316162,8.459191322,1933,-26.02177238,-37.80633163,28.21494102,-58.36668396
1934,-66.39112854,25.24718857,-11.45061684,-18.76198196,-1.809523344,16.2811451,61.08325577,31.99676704,1934,-24.76740456,-39.99331665,29.35100746,-57.36741638
1935,-58.82220459,37.24565887,-11.45061684,-18.76198387,-1.464187741,13.23420429,61.08317566,31.99663162,1935,-24.76743126,-39.99330902,43.48036575,-34.07045364
1936,-52.82738495,42.79314041,-2.621451378,-19.72837448,-4.911829472,-2.761156321,35.58261871,73.70037842,1936,3.261404514,-52.29202271,22.57493973,-7.673246861
1937,-19.69061279,57.72154999,-2.954311132,-19.66423988,-14.1616621,-25.05624199,33.59605789,72.95806885,1937,2.637341976,-52.65444183,1.172018647,61.8211441
1938,58.03115845,38.57880783,-12.38877869,-23.59181595,-12.78767014,-40.90414429,60.78942108,38.92589188,1938,-29.71910667,-39.51954269,78.11642456,-1.868678808
1939,59.04847336,38.1332016,-12.38878632,-23.59179688,-28.69074249,-38.59470749,60.78942108,38.92592239,1939,-29.71907234,-39.51962662,80.43371582,1.263413429
1940,51.07402039,37.25171661,-11.03137112,-26.27302551,-26.15601158,-44.82611847,68.55728149,38.73122406,1940,-33.14783096,-40.04124069,75.74511719,47.92227936
1941,56.20479202,38.38293457,-11.53804207,-26.16586494,-16.97574806,-41.08961105,71.52810669,29.01689339,1941,-33.53760147,-39.89303207,86.70308685,9.309864044
1942,38.81820679,28.42800522,-11.78193474,-26.21230316,-26.78574181,-43.44742203,71.43060303,29.21045876,1942,-41.03092957,-38.6867981,78.09580994,45.0206337
1943,-19.27376747,60.04137421,-11.97151566,-25.93333244,-7.330055237,-31.31604576,71.53785706,29.12281799,1943,-41.1291275,-38.66047668,18.76545334,61.61097336
1944,-71.79303741,34.72116852,-21.54898834,-32.54084015,3.489929676,40.7110405,66.32993317,-9.004776955,1944,-68.18093872,-23.50897217,-17.53283119,-47.7193985
1945,-68.99143982,-4.20132494,-21.30796242,-32.76686478,17.62775993,50.24679565,65.90641022,-3.062231302,1945,-67.57770538,-24.19809723,-32.212677,-35.06320572
1946,-69.06211853,-3.986492634,-21.30834198,-33.29539108,17.37787819,50.12893677,67.47899628,-14.57235527,1946,-68.01374054,-23.05211258,-32.16033554,-34.87001801
1947,-69.12071991,-3.820096016,-20.06703758,-35.03639221,17.183424,50.02119827,71.01598358,-3.503631592,1947,-66.34683228,-25.21678543,-32.1451416,-34.8290596
1948,-66.55258942,34.09394455,-19.61810684,-33.84386826,-3.844230652,10.52297688,65.39451599,-0.747044265,1948,-77.04492188,-23.81166077,42.56529236,-30.72787666
1949,-65.81317139,34.27529526,-17.58376312,-33.72703171,-2.258881092,1.456669211,62.64193344,26.00046539,1949,-54.98275757,-39.08493805,37.9028511,-16.15797234
1950,-50.60203171,38.5731163,-14.2622757,-34.07069778,-2.459394932,-8.105906487,43.82930374,64.49821472,1950,-41.77457047,-48.59146881,27.16939926,-1.771844268
1951,-60.77017212,15.34605694,2.882278681,-39.91387558,-3.700865269,15.84311199,24.25590897,73.70137024,1951,-5.228962898,-58.78802872,28.78032494,-60.048172
1952,-67.76010895,1.542057037,-3.706908226,-37.65393448,3.181600809,41.0835762,50.09012985,58.20797729,1952,-29.06270027,-56.10775757,-32.7890892,-45.37348938
1953,-61.07025528,-1.122089505,-6.968306065,-68.17814636,13.94791222,54.66769791,40.82801437,-11.64299679,1953,-66.24080658,-47.44281006,-42.83749771,-45.54125977
1954,-62.29163361,5.066378593,1.825579405,-58.28329468,3.834021807,29.39352417,48.58468628,2.889101028,1954,-57.6722374,-55.49747467,17.70856476,-69.73176575
1955,-72.37463379,10.22465324,2.286021233,-51.62457657,7.520859241,37.90455246,57.46075058,19.01324081,1955,-39.36177444,-68.525177,-12.83338928,-51.96832657
1956,-72.40663147,10.4270916,-0.2312271,-50.63426971,7.453362942,38.80969238,52.08230591,23.94002342,1956,-52.55233765,-58.29174805,-12.90778065,-51.50789261
1957,-66.13059235,10.88581467,2.572044611,-56.62112045,-1.608049631,28.79704094,55.23838425,26.93700981,1957,-53.35099411,-58.68488312,14.92440987,-70.32065582
1958,-65.85727692,10.54837227,2.357564688,-57.16279221,-0.385789365,27.53216553,52.1383667,23.73176956,1958,-55.58613205,-58.09625244,15.28905201,-70.46833038
1959,-69.55109406,6.495857716,2.940369129,-52.48743057,14.87067699,54.41954803,50.91041946,-1.131106377,1959,-42.90612411,-68.59488678,-43.11436844,-41.22439194
1960,-54.92596054,-9.073474884,4.957294941,-70.39253998,20.05242538,52.71406937,46.94422531,8.501974106,1960,-58.93708038,-56.76119232,-77.56764221,-24.41811943
1961,-54.3689537,-6.396618843,4.957252502,-70.39309692,4.079247475,44.89089966,46.94435883,8.501901627,1961,-58.93708038,-56.76119232,-50.51580811,-41.21814728
1962,-46.55931854,-0.781848609,6.812871456,-72.73510742,-3.237512827,18.60020447,43.39295197,30.49496651,1962,-54.02700043,-59.96513367,16.15822411,-71.52589417
1963,-32.13071442,23.6738224,27.5529213,-72.35656738,-26.16468811,-26.64138031,-18.98252106,46.80910873,1963,-5.738741875,-73.95035553,24.06953239,1.084079504
1964,-33.22970963,25.08683014,15.18343163,-80.83882141,-28.90974236,-18.93169975,28.42191315,34.16480637,1964,-30.73389053,-80.2191925,26.51386642,-7.903742313
1965,86.06233215,42.11277771,42.38487625,78.61695099,0.883709431,-68.44907379,-49.38069534,43.58440399,1965,60.4614296,3.288333893,17.61019897,89.17938232
1966,46.62485886,41.04257965,16.79232407,-19.92130089,-33.79890823,-12.97034836,-37.69974899,55.4248848,1966,13.16767883,-10.92849731,46.3173027,36.17627716
1967,48.65788651,44.14661407,16.79231453,-19.92143631,-35.53902817,-11.90250587,-37.69972992,55.42485046,1967,13.16802406,-10.92840385,63.26545334,20.88451004
1968,69.9619751,45.05532837,21.97599792,5.231342316,-9.243749619,-42.7687149,-34.8591423,55.44573975,1968,-7.587471008,21.47170639,53.36070633,20.37732315
1969,-47.0804863,-0.664529264,-0.173910081,-41.70726395,-2.582047224,19.35365868,62.32330704,39.80268097,1969,-35.82939148,-63.02350616,18.56790543,-70.19429779
1970,-59.56278992,3.432922602,-6.148924351,-48.44000244,-1.985913396,30.14650726,66.39678955,4.820008278,1970,-56.26256561,-49.06716919,-13.61440659,-53.66307831
1971,-56.6035347,7.17679882,-0.592318177,-41.27484131,-3.142121792,14.57693195,63.0990448,44.40938187,1971,-36.08686829,-62.68819046,28.99860382,-60.71850967
1972,76.68398285,18.36196899,17.24617577,48.62975693,-15.67571354,-61.88737488,-62.89691544,-24.27510071,1972,61.34628677,50.37615204,39.72148514,78.40756989
1973,59.6918602,24.63499069,31.44652367,74.49604034,-20.07014656,-66.93114471,-54.79169464,-25.83332825,1973,65.84703064,55.98755646,29.914011,76.40336609
1974,59.85941696,27.30472565,26.25797272,75.74531555,-25.1676712,-51.11633301,-58.56524277,-2.6638062,1974,87.32202911,18.89238358,38.83844376,70.88136292
1975,36.61267853,27.25498009,11.67387486,23.63355637,-34.9865036,-53.19901657,-62.19859695,-37.17961884,1975,37.09687424,63.47150803,39.40712357,66.08726501
1976,30.57421875,25.60424614,10.86026096,50.58599472,-34.99863052,-52.00078583,-56.77810669,-17.80602646,1976,60.83095551,55.16876602,33.08991623,59.45524216
1977,30.27885628,25.59941483,10.86026096,50.58599472,-34.68006516,-50.38449478,-56.77812195,-17.80603027,1977,60.83095551,55.16876602,30.80991173,57.8868103
1978,77.15485382,50.63189316,28.51107788,69.63011932,-4.912539959,-47.56126404,-40.978302,-12.96387386,1978,51.14927673,39.25538254,43.20098495,0.81544745
1979,77.16701508,50.7112236,43.19733429,63.61453247,-4.850942612,-47.41130066,-49.62645721,5.975941181,1979,57.82758713,22.75130653,43.18021774,0.91356045
1980,50.8743248,25.00927353,12.74973106,58.76743698,-31.92896652,-57.59398651,-55.67190552,26.75877953,1980,63.08469009,19.04211426,48.15126038,65.25576782
1981,37.50986481,24.04215431,16.93230247,19.38796425,-34.48950195,-59.58070374,-53.02009964,3.385257721,1981,45.09479523,35.39506531,34.81381607,76.36238098
1982,37.50363922,21.63606644,17.70506668,17.90456963,-38.10607147,-61.06578827,-45.0807457,11.96608162,1982,15.51890755,44.937397,34.75217056,76.2455368
1983,37.40819168,23.86590958,29.18234444,52.90953827,-34.99582291,-59.48324966,-70.8126297,-13.29878235,1983,56.35943222,43.29669189,37.8404541,66.25037384
1984,-18.97203827,57.74028397,15.94061661,7.30292511,-4.32003212,-30.13436699,-51.72071075,25.66889191,1984,-1.453128695,45.42853546,5.487112045,65.77581024
1985,-17.19053841,56.94942093,15.94055557,7.302958012,-4.613115311,-28.55144119,-51.72066116,25.66876411,1985,-1.453128695,45.42853546,2.611519575,62.63109589
1986,-52.84710693,19.40574455,-9.379540443,-43.80064011,-0.003645981,3.397420645,11.98157883,64.8125,1986,-21.48113632,-55.52634048,33.47297287,-4.03102541
1987,51.14015961,37.10739517,21.68036461,-2.445791721,-27.15180969,-50.61071777,-54.03403854,22.18646812,1987,-4.971151352,27.78461456,53.13637924,69.42140961
1988,51.00069427,36.81606293,27.00491714,4.177173615,-31.26248741,-58.66970444,-63.35839462,11.8773222,1988,21.12043571,50.83246994,47.44281387,69.06509399
1989,37.64557266,28.12192154,18.27396202,1.743919492,-28.0844059,-49.11526489,-53.46347809,17.76232529,1989,-7.691881657,23.91148376,41.20788574,65.24471283
1990,48.71170425,39.9649353,9.237188339,-7.14911747,-29.90290451,-31.96640587,-39.97639847,36.6384201,1990,15.51616955,-12.69353294,79.2469635,31.03137779
1991,46.50933075,40.69745636,21.9259243,5.699543476,-24.91099358,-22.16902733,-40.08953476,36.13020325,1991,-9.731121063,37.6174202,50.58226395,40.91912079
1992,-47.04459763,36.3964386,21.87435913,2.228011131,-8.39652729,-17.02332687,-42.40471268,42.06107712,1992,-6.902662754,19.79793549,24.80045128,2.881993771
1993,-58.55862427,7.732243061,-2.548833609,-38.16840363,-5.017370701,12.69067478,35.51435471,68.62621307,1993,-29.40997124,-55.13175201,50.29009628,-31.86101723
1994,-53.3141861,13.03534985,-1.215707779,-40.24786758,-3.315090179,2.995778799,25.62936974,73.14573669,1994,-23.25040627,-56.54307175,45.14614105,-31.94491577
1995,-51.38876724,11.21948814,15.6361475,-31.2297821,-12.97857189,-1.068020821,-34.56232071,68.02666473,1995,29.20652008,-48.57571411,44.42752457,-31.31703758
1996,-40.79493713,21.33426666,0.891104221,-20.47979355,-18.52276802,-7.437722206,17.57014847,72.68048859,1996,13.44692326,-57.4070816,37.70929337,-19.63870049
1997,-34.11779785,46.12742615,16.91067505,0.154016286,-25.3362751,-16.35231781,-10.55874348,77.50649261,1997,-13.97087193,8.951410294,-5.08446455,18.80290222
1998,-48.94206619,47.03052902,3.115573168,-43.29013443,-10.16373158,19.88280296,62.07999802,1.809740186,1998,-43.94218445,-70.12129974,-3.500363588,-9.94424057
1999,-9.989592552,49.6328125,11.79948616,53.07611084,-22.54008865,-76.67166901,-57.12786484,-19.26551628,1999,62.65157318,52.4455719,1.763938546,76.37682343
2000,-10.62852001,49.07574081,12.57157803,23.01597214,-28.67140007,-73.39021301,-56.85135269,-18.19340897,2000,60.48551178,49.79577637,17.66467476,72.76712799
2001,78.92802429,49.70919037,41.14680099,74.10232544,-3.61863327,-55.00096512,-52.87679672,-32.31559372,2001,74.93925476,13.44437981,33.60232925,40.96328354
2002,72.50251007,19.99805832,17.15153503,73.06304169,-16.68681717,-68.16011047,-72.52602386,5.200936317,2002,87.98685455,13.31127834,10.32603455,84.26747131
2003,-14.18010235,68.12739563,8.391222954,56.95747757,-24.44909668,-68.16551208,-58.100811,-6.440195084,2003,89.96809387,18.41920853,21.38232231,74.65586853
2004,-67.38709259,41.43490982,8.742017746,-61.19410706,1.164406896,47.65971375,61.08978271,13.99631691,2004,-41.9215889,-68.65457916,-10.15850353,-26.15815163
2005,73.47663116,28.63667679,37.18869781,76.11097717,-5.526425362,-74.18193817,-52.6866188,-29.53880501,2005,77.16091156,40.0729332,6.340466022,85.38655853
2006,72.1207962,30.20160103,39.67015457,73.81253052,-16.11690521,-67.30327606,-51.55524445,-37.2805748,2006,67.44594574,41.72945023,10.41839409,85.25042725
2007,72.18603516,28.40830994,38.4483757,74.86140442,-15.48508835,-67.4916687,-52.52643585,-29.91859245,2007,79.02637482,36.6973381,14.14601517,83.85425568
2008,58.47534561,22.68932915,31.71863937,71.48720551,-20.69124603,-73.55274963,-53.95654297,-29.78368187,2008,66.36330414,53.87835312,-6.943379879,85.55638885
2009,41.08421326,16.65400696,9.992248535,72.05742645,-15.54641724,-81.44142914,-60.14775848,-27.70833015,2009,65.8225708,54.82579803,-3.068594456,86.76725006
2010,38.94193268,18.17745209,10.32695866,55.23868561,-22.1785202,-77.94324493,-56.47097015,-19.24123001,2010,64.77184296,53.80721283,10.96296978,80.89368439
2011,38.98981857,18.0583992,10.55103016,55.63347244,-21.88171196,-78.52339172,-58.0045166,-18.57635689,2011,76.88282013,47.12014008,11.52515507,80.95149231
2012,38.36182785,18.7255497,9.238300323,54.54364014,-27.59186363,-76.05771637,-57.50003052,-19.17114449,2012,64.27629852,56.81689453,26.16130257,76.75807953
2013,-10.46432877,47.83924866,10.68363953,54.2924614,-23.43333817,-71.31584167,-41.58536911,-32.542202,2013,51.59689331,69.22405243,3.727542639,76.22428131
2014,40.82173538,13.54745865,15.48622799,70.53082275,-16.10585403,-81.87213135,-35.69981766,-36.6625824,2014,65.1725235,56.29236603,-6.964523315,84.80307007
2015,-12.45836544,48.36914825,10.63860989,72.7121582,-15.86628056,-77.99588776,-51.18719482,-51.27256393,2015,47.11848831,70.18782043,-15.29775429,86.87328339
2016,-11.05305576,49.05488586,10.63858986,72.71218109,-27.9291153,-73.34188843,-51.18809891,-51.27213669,2016,47.11848831,70.18782043,2.604082108,75.94609833
2017,-9.864318848,50.41373062,7.768593788,73.06235504,-38.01648331,-59.8934021,-62.16565704,-40.86584091,2017,50.75594711,67.17349243,17.50986671,72.68302917
2018,72.37112427,42.33673477,15.52105522,70.40916443,-13.58070946,-51.32435226,-59.27133179,-15.10923958,2018,78.28214264,47.04063034,60.37336731,38.31673431
2019,72.24858856,42.37656784,9.341739655,70.29579926,-13.56617165,-49.77058411,-59.32187653,-22.10845375,2019,65.58534241,54.97580338,67.39589691,33.61299515
2020,59.8900795,25.17400551,11.89360523,24.0974884,-20.31938362,-67.76184845,-56.58646011,-43.00213242,2020,39.94604874,66.84077454,-4.143983841,86.29364014
2021,-12.77322292,49.69167709,0.419803202,15.06281471,-25.31412506,-67.7876358,-37.59475708,-4.460843563,2021,-6.938976765,56.73797226,20.79050255,27.22004128
2022,39.07378769,25.39638519,13.86977386,22.18310165,-34.88838959,-60.23392105,-62.07217789,-10.65975952,2022,50.65443039,44.20389938,48.70928574,67.93662262
